Timestamp,datetime,symbol,high,low,open,close,volume
1539033600,2018-10-09 05:20:00,btg_usd,23.68,23.68,23.68,23.68,0
1539033660,2018-10-09 05:21:00,btg_usd,23.68,23.68,23.68,23.68,0
1539033720,2018-10-09 05:22:00,btg_usd,24.83,24.83,24.83,24.83,2
1539033780,2018-10-09 05:23:00,btg_usd,24.83,24.83,24.83,24.83,0
1539033840,2018-10-09 05:24:00,btg_usd,24.83,24.83,24.83,24.83,0
1539033900,2018-10-09 05:25:00,btg_usd,24.83,24.83,24.83,24.83,0
1539033960,2018-10-09 05:26:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034020,2018-10-09 05:27:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034080,2018-10-09 05:28:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034140,2018-10-09 05:29:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034200,2018-10-09 05:30:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034260,2018-10-09 05:31:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034320,2018-10-09 05:32:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034380,2018-10-09 05:33:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034440,2018-10-09 05:34:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034500,2018-10-09 05:35:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034560,2018-10-09 05:36:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034620,2018-10-09 05:37:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034680,2018-10-09 05:38:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034740,2018-10-09 05:39:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034800,2018-10-09 05:40:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034860,2018-10-09 05:41:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034920,2018-10-09 05:42:00,btg_usd,24.83,24.83,24.83,24.83,0
1539034980,2018-10-09 05:43:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035040,2018-10-09 05:44:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035100,2018-10-09 05:45:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035160,2018-10-09 05:46:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035220,2018-10-09 05:47:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035280,2018-10-09 05:48:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035340,2018-10-09 05:49:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035400,2018-10-09 05:50:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035460,2018-10-09 05:51:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035520,2018-10-09 05:52:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035580,2018-10-09 05:53:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035640,2018-10-09 05:54:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035700,2018-10-09 05:55:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035760,2018-10-09 05:56:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035820,2018-10-09 05:57:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035880,2018-10-09 05:58:00,btg_usd,24.83,24.83,24.83,24.83,0
1539035940,2018-10-09 05:59:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036000,2018-10-09 06:00:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036060,2018-10-09 06:01:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036120,2018-10-09 06:02:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036180,2018-10-09 06:03:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036240,2018-10-09 06:04:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036300,2018-10-09 06:05:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036360,2018-10-09 06:06:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036420,2018-10-09 06:07:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036480,2018-10-09 06:08:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036540,2018-10-09 06:09:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036600,2018-10-09 06:10:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036660,2018-10-09 06:11:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036720,2018-10-09 06:12:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036780,2018-10-09 06:13:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036840,2018-10-09 06:14:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036900,2018-10-09 06:15:00,btg_usd,24.83,24.83,24.83,24.83,0
1539036960,2018-10-09 06:16:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037020,2018-10-09 06:17:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037080,2018-10-09 06:18:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037140,2018-10-09 06:19:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037200,2018-10-09 06:20:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037260,2018-10-09 06:21:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037320,2018-10-09 06:22:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037380,2018-10-09 06:23:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037440,2018-10-09 06:24:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037500,2018-10-09 06:25:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037560,2018-10-09 06:26:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037620,2018-10-09 06:27:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037680,2018-10-09 06:28:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037740,2018-10-09 06:29:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037800,2018-10-09 06:30:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037860,2018-10-09 06:31:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037920,2018-10-09 06:32:00,btg_usd,24.83,24.83,24.83,24.83,0
1539037980,2018-10-09 06:33:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038040,2018-10-09 06:34:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038100,2018-10-09 06:35:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038160,2018-10-09 06:36:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038220,2018-10-09 06:37:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038280,2018-10-09 06:38:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038340,2018-10-09 06:39:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038400,2018-10-09 06:40:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038460,2018-10-09 06:41:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038520,2018-10-09 06:42:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038580,2018-10-09 06:43:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038640,2018-10-09 06:44:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038700,2018-10-09 06:45:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038760,2018-10-09 06:46:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038820,2018-10-09 06:47:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038880,2018-10-09 06:48:00,btg_usd,24.83,24.83,24.83,24.83,0
1539038940,2018-10-09 06:49:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039000,2018-10-09 06:50:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039060,2018-10-09 06:51:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039120,2018-10-09 06:52:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039180,2018-10-09 06:53:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039240,2018-10-09 06:54:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039300,2018-10-09 06:55:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039360,2018-10-09 06:56:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039420,2018-10-09 06:57:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039480,2018-10-09 06:58:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039540,2018-10-09 06:59:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039600,2018-10-09 07:00:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039660,2018-10-09 07:01:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039720,2018-10-09 07:02:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039780,2018-10-09 07:03:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039840,2018-10-09 07:04:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039900,2018-10-09 07:05:00,btg_usd,24.83,24.83,24.83,24.83,0
1539039960,2018-10-09 07:06:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040020,2018-10-09 07:07:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040080,2018-10-09 07:08:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040140,2018-10-09 07:09:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040200,2018-10-09 07:10:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040260,2018-10-09 07:11:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040320,2018-10-09 07:12:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040380,2018-10-09 07:13:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040440,2018-10-09 07:14:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040500,2018-10-09 07:15:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040560,2018-10-09 07:16:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040620,2018-10-09 07:17:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040680,2018-10-09 07:18:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040740,2018-10-09 07:19:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040800,2018-10-09 07:20:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040860,2018-10-09 07:21:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040920,2018-10-09 07:22:00,btg_usd,24.83,24.83,24.83,24.83,0
1539040980,2018-10-09 07:23:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041040,2018-10-09 07:24:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041100,2018-10-09 07:25:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041160,2018-10-09 07:26:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041220,2018-10-09 07:27:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041280,2018-10-09 07:28:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041340,2018-10-09 07:29:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041400,2018-10-09 07:30:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041460,2018-10-09 07:31:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041520,2018-10-09 07:32:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041580,2018-10-09 07:33:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041640,2018-10-09 07:34:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041700,2018-10-09 07:35:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041760,2018-10-09 07:36:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041820,2018-10-09 07:37:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041880,2018-10-09 07:38:00,btg_usd,24.83,24.83,24.83,24.83,0
1539041940,2018-10-09 07:39:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042000,2018-10-09 07:40:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042060,2018-10-09 07:41:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042120,2018-10-09 07:42:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042180,2018-10-09 07:43:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042240,2018-10-09 07:44:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042300,2018-10-09 07:45:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042360,2018-10-09 07:46:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042420,2018-10-09 07:47:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042480,2018-10-09 07:48:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042540,2018-10-09 07:49:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042600,2018-10-09 07:50:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042660,2018-10-09 07:51:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042720,2018-10-09 07:52:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042780,2018-10-09 07:53:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042840,2018-10-09 07:54:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042900,2018-10-09 07:55:00,btg_usd,24.83,24.83,24.83,24.83,0
1539042960,2018-10-09 07:56:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043020,2018-10-09 07:57:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043080,2018-10-09 07:58:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043140,2018-10-09 07:59:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043200,2018-10-09 08:00:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043260,2018-10-09 08:01:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043320,2018-10-09 08:02:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043380,2018-10-09 08:03:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043440,2018-10-09 08:04:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043500,2018-10-09 08:05:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043560,2018-10-09 08:06:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043620,2018-10-09 08:07:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043680,2018-10-09 08:08:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043740,2018-10-09 08:09:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043800,2018-10-09 08:10:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043860,2018-10-09 08:11:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043920,2018-10-09 08:12:00,btg_usd,24.83,24.83,24.83,24.83,0
1539043980,2018-10-09 08:13:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044040,2018-10-09 08:14:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044100,2018-10-09 08:15:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044160,2018-10-09 08:16:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044220,2018-10-09 08:17:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044280,2018-10-09 08:18:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044340,2018-10-09 08:19:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044400,2018-10-09 08:20:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044460,2018-10-09 08:21:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044520,2018-10-09 08:22:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044580,2018-10-09 08:23:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044640,2018-10-09 08:24:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044700,2018-10-09 08:25:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044760,2018-10-09 08:26:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044820,2018-10-09 08:27:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044880,2018-10-09 08:28:00,btg_usd,24.83,24.83,24.83,24.83,0
1539044940,2018-10-09 08:29:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045000,2018-10-09 08:30:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045060,2018-10-09 08:31:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045120,2018-10-09 08:32:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045180,2018-10-09 08:33:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045240,2018-10-09 08:34:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045300,2018-10-09 08:35:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045360,2018-10-09 08:36:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045420,2018-10-09 08:37:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045480,2018-10-09 08:38:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045540,2018-10-09 08:39:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045600,2018-10-09 08:40:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045660,2018-10-09 08:41:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045720,2018-10-09 08:42:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045780,2018-10-09 08:43:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045840,2018-10-09 08:44:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045900,2018-10-09 08:45:00,btg_usd,24.83,24.83,24.83,24.83,0
1539045960,2018-10-09 08:46:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046020,2018-10-09 08:47:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046080,2018-10-09 08:48:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046140,2018-10-09 08:49:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046200,2018-10-09 08:50:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046260,2018-10-09 08:51:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046320,2018-10-09 08:52:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046380,2018-10-09 08:53:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046440,2018-10-09 08:54:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046500,2018-10-09 08:55:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046560,2018-10-09 08:56:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046620,2018-10-09 08:57:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046680,2018-10-09 08:58:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046740,2018-10-09 08:59:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046800,2018-10-09 09:00:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046860,2018-10-09 09:01:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046920,2018-10-09 09:02:00,btg_usd,24.83,24.83,24.83,24.83,0
1539046980,2018-10-09 09:03:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047040,2018-10-09 09:04:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047100,2018-10-09 09:05:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047160,2018-10-09 09:06:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047220,2018-10-09 09:07:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047280,2018-10-09 09:08:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047340,2018-10-09 09:09:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047400,2018-10-09 09:10:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047460,2018-10-09 09:11:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047520,2018-10-09 09:12:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047580,2018-10-09 09:13:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047640,2018-10-09 09:14:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047700,2018-10-09 09:15:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047760,2018-10-09 09:16:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047820,2018-10-09 09:17:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047880,2018-10-09 09:18:00,btg_usd,24.83,24.83,24.83,24.83,0
1539047940,2018-10-09 09:19:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048000,2018-10-09 09:20:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048060,2018-10-09 09:21:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048120,2018-10-09 09:22:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048180,2018-10-09 09:23:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048240,2018-10-09 09:24:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048300,2018-10-09 09:25:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048360,2018-10-09 09:26:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048420,2018-10-09 09:27:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048480,2018-10-09 09:28:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048540,2018-10-09 09:29:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048600,2018-10-09 09:30:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048660,2018-10-09 09:31:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048720,2018-10-09 09:32:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048780,2018-10-09 09:33:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048840,2018-10-09 09:34:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048900,2018-10-09 09:35:00,btg_usd,24.83,24.83,24.83,24.83,0
1539048960,2018-10-09 09:36:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049020,2018-10-09 09:37:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049080,2018-10-09 09:38:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049140,2018-10-09 09:39:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049200,2018-10-09 09:40:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049260,2018-10-09 09:41:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049320,2018-10-09 09:42:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049380,2018-10-09 09:43:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049440,2018-10-09 09:44:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049500,2018-10-09 09:45:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049560,2018-10-09 09:46:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049620,2018-10-09 09:47:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049680,2018-10-09 09:48:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049740,2018-10-09 09:49:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049800,2018-10-09 09:50:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049860,2018-10-09 09:51:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049920,2018-10-09 09:52:00,btg_usd,24.83,24.83,24.83,24.83,0
1539049980,2018-10-09 09:53:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050040,2018-10-09 09:54:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050100,2018-10-09 09:55:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050160,2018-10-09 09:56:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050220,2018-10-09 09:57:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050280,2018-10-09 09:58:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050340,2018-10-09 09:59:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050400,2018-10-09 10:00:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050460,2018-10-09 10:01:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050520,2018-10-09 10:02:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050580,2018-10-09 10:03:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050640,2018-10-09 10:04:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050700,2018-10-09 10:05:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050760,2018-10-09 10:06:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050820,2018-10-09 10:07:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050880,2018-10-09 10:08:00,btg_usd,24.83,24.83,24.83,24.83,0
1539050940,2018-10-09 10:09:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051000,2018-10-09 10:10:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051060,2018-10-09 10:11:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051120,2018-10-09 10:12:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051180,2018-10-09 10:13:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051240,2018-10-09 10:14:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051300,2018-10-09 10:15:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051360,2018-10-09 10:16:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051420,2018-10-09 10:17:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051480,2018-10-09 10:18:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051540,2018-10-09 10:19:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051600,2018-10-09 10:20:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051660,2018-10-09 10:21:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051720,2018-10-09 10:22:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051780,2018-10-09 10:23:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051840,2018-10-09 10:24:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051900,2018-10-09 10:25:00,btg_usd,24.83,24.83,24.83,24.83,0
1539051960,2018-10-09 10:26:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052020,2018-10-09 10:27:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052080,2018-10-09 10:28:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052140,2018-10-09 10:29:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052200,2018-10-09 10:30:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052260,2018-10-09 10:31:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052320,2018-10-09 10:32:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052380,2018-10-09 10:33:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052440,2018-10-09 10:34:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052500,2018-10-09 10:35:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052560,2018-10-09 10:36:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052620,2018-10-09 10:37:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052680,2018-10-09 10:38:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052740,2018-10-09 10:39:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052800,2018-10-09 10:40:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052860,2018-10-09 10:41:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052920,2018-10-09 10:42:00,btg_usd,24.83,24.83,24.83,24.83,0
1539052980,2018-10-09 10:43:00,btg_usd,24.83,24.83,24.83,24.83,0
1539053040,2018-10-09 10:44:00,btg_usd,24.83,24.83,24.83,24.83,0
1539053100,2018-10-09 10:45:00,btg_usd,24.83,24.83,24.83,24.83,0
1539053160,2018-10-09 10:46:00,btg_usd,24.83,24.83,24.83,24.83,0
1539053220,2018-10-09 10:47:00,btg_usd,24.83,24.83,24.83,24.83,0
1539053280,2018-10-09 10:48:00,btg_usd,24.83,24.83,24.83,24.83,0
1539053340,2018-10-09 10:49:00,btg_usd,24.83,24.83,24.83,24.83,0
1539053400,2018-10-09 10:50:00,btg_usd,24.83,24.83,24.83,24.83,0
1539053460,2018-10-09 10:51:00,btg_usd,24.83,24.83,24.83,24.83,0
