Timestamp,datetime,symbol,high,low,open,close,volume,Date,Time,High,Low,Open,Close,TotalVolume
1537536960,2018-09-21 21:36:00,EOSUSDT,5.9535,5.9423,5.9486,5.9534,15328.36,2018-09-21,21:36:00,5.9535,5.9423,5.9486,5.9534,1532836
1537537020,2018-09-21 21:37:00,EOSUSDT,5.9653,5.9502,5.9533,5.9594,11064.9,2018-09-21,21:37:00,5.9653,5.9502,5.9533,5.9594,1106490
1537537080,2018-09-21 21:38:00,EOSUSDT,5.9589,5.9349,5.9524,5.9512,17805.46,2018-09-21,21:38:00,5.9589,5.9349,5.9524,5.9512,1780546
1537537140,2018-09-21 21:39:00,EOSUSDT,5.9518,5.9384,5.949,5.95,14379.35,2018-09-21,21:39:00,5.9518,5.9384,5.949,5.95,1437935
1537537200,2018-09-21 21:40:00,EOSUSDT,5.9736,5.9458,5.9498,5.9701,39980.02,2018-09-21,21:40:00,5.9736,5.9458,5.9498,5.9701,3998001
1537537260,2018-09-21 21:41:00,EOSUSDT,5.9782,5.9631,5.9736,5.9775,43222.13,2018-09-21,21:41:00,5.9782,5.9631,5.9736,5.9775,4322213
1537537320,2018-09-21 21:42:00,EOSUSDT,6.0,5.9732,5.9775,6.0,88101.0,2018-09-21,21:42:00,6.0,5.9732,5.9775,6.0,8810100
1537537380,2018-09-21 21:43:00,EOSUSDT,6.02,5.9991,6.0,6.0091,54838.59,2018-09-21,21:43:00,6.02,5.9991,6.0,6.0091,5483859
1537537440,2018-09-21 21:44:00,EOSUSDT,6.02,5.9819,6.0162,5.9826,41349.32,2018-09-21,21:44:00,6.02,5.9819,6.0162,5.9826,4134932
1537537500,2018-09-21 21:45:00,EOSUSDT,6.002,5.98,5.9932,5.982,14894.8,2018-09-21,21:45:00,6.002,5.98,5.9932,5.982,1489480
1537537560,2018-09-21 21:46:00,EOSUSDT,5.9812,5.9313,5.9802,5.9469,20907.56,2018-09-21,21:46:00,5.9812,5.9313,5.9802,5.9469,2090756
1537537620,2018-09-21 21:47:00,EOSUSDT,5.9601,5.9384,5.94,5.9601,39647.82,2018-09-21,21:47:00,5.9601,5.9384,5.94,5.9601,3964782
1537537680,2018-09-21 21:48:00,EOSUSDT,5.9673,5.9531,5.9532,5.9609,9310.76,2018-09-21,21:48:00,5.9673,5.9531,5.9532,5.9609,931076
1537537740,2018-09-21 21:49:00,EOSUSDT,5.9608,5.9455,5.9608,5.9455,11051.4,2018-09-21,21:49:00,5.9608,5.9455,5.9608,5.9455,1105140
1537537800,2018-09-21 21:50:00,EOSUSDT,5.9611,5.9455,5.951,5.957,4100.26,2018-09-21,21:50:00,5.9611,5.9455,5.951,5.957,410026
1537537860,2018-09-21 21:51:00,EOSUSDT,5.9604,5.931,5.9527,5.9361,6665.81,2018-09-21,21:51:00,5.9604,5.931,5.9527,5.9361,666581
1537537920,2018-09-21 21:52:00,EOSUSDT,5.9359,5.8904,5.9359,5.9143,21618.58,2018-09-21,21:52:00,5.9359,5.8904,5.9359,5.9143,2161858
1537537980,2018-09-21 21:53:00,EOSUSDT,5.9163,5.8851,5.9097,5.9163,28510.01,2018-09-21,21:53:00,5.9163,5.8851,5.9097,5.9163,2851001
1537538040,2018-09-21 21:54:00,EOSUSDT,5.9379,5.9087,5.9141,5.9379,9754.23,2018-09-21,21:54:00,5.9379,5.9087,5.9141,5.9379,975423
1537538100,2018-09-21 21:55:00,EOSUSDT,5.9415,5.9286,5.9373,5.9347,7550.24,2018-09-21,21:55:00,5.9415,5.9286,5.9373,5.9347,755024
1537538160,2018-09-21 21:56:00,EOSUSDT,5.9448,5.9335,5.9342,5.9446,6521.22,2018-09-21,21:56:00,5.9448,5.9335,5.9342,5.9446,652122
1537538220,2018-09-21 21:57:00,EOSUSDT,5.9444,5.909,5.9415,5.9301,14551.77,2018-09-21,21:57:00,5.9444,5.909,5.9415,5.9301,1455177
1537538280,2018-09-21 21:58:00,EOSUSDT,5.9293,5.9128,5.9293,5.9128,5932.86,2018-09-21,21:58:00,5.9293,5.9128,5.9293,5.9128,593286
1537538340,2018-09-21 21:59:00,EOSUSDT,5.92,5.9091,5.9162,5.91,14889.06,2018-09-21,21:59:00,5.92,5.9091,5.9162,5.91,1488906
1537538400,2018-09-21 22:00:00,EOSUSDT,5.9183,5.904,5.9182,5.9042,10418.11,2018-09-21,22:00:00,5.9183,5.904,5.9182,5.9042,1041811
1537538460,2018-09-21 22:01:00,EOSUSDT,5.9063,5.8674,5.9043,5.8675,25681.03,2018-09-21,22:01:00,5.9063,5.8674,5.9043,5.8675,2568103
1537538520,2018-09-21 22:02:00,EOSUSDT,5.8793,5.8566,5.8675,5.8766,20764.09,2018-09-21,22:02:00,5.8793,5.8566,5.8675,5.8766,2076409
1537538580,2018-09-21 22:03:00,EOSUSDT,5.881,5.8635,5.8714,5.877,9390.35,2018-09-21,22:03:00,5.881,5.8635,5.8714,5.877,939035
1537538640,2018-09-21 22:04:00,EOSUSDT,5.8746,5.8037,5.868,5.8524,34202.63,2018-09-21,22:04:00,5.8746,5.8037,5.868,5.8524,3420262
1537538700,2018-09-21 22:05:00,EOSUSDT,5.8659,5.8453,5.8499,5.8611,12900.01,2018-09-21,22:05:00,5.8659,5.8453,5.8499,5.8611,1290001
1537538760,2018-09-21 22:06:00,EOSUSDT,5.9001,5.8611,5.8611,5.9,41144.13,2018-09-21,22:06:00,5.9001,5.8611,5.8611,5.9,4114412
1537538820,2018-09-21 22:07:00,EOSUSDT,5.9001,5.8826,5.9,5.888,135389.25,2018-09-21,22:07:00,5.9001,5.8826,5.9,5.888,13538925
1537538880,2018-09-21 22:08:00,EOSUSDT,5.888,5.8662,5.888,5.8716,24140.35,2018-09-21,22:08:00,5.888,5.8662,5.888,5.8716,2414035
1537538940,2018-09-21 22:09:00,EOSUSDT,5.879,5.8684,5.8699,5.8742,9141.77,2018-09-21,22:09:00,5.879,5.8684,5.8699,5.8742,914177
1537539000,2018-09-21 22:10:00,EOSUSDT,5.8844,5.874,5.8743,5.881,11435.21,2018-09-21,22:10:00,5.8844,5.874,5.8743,5.881,1143521
1537539060,2018-09-21 22:11:00,EOSUSDT,5.886,5.881,5.881,5.8815,7018.38,2018-09-21,22:11:00,5.886,5.881,5.881,5.8815,701838
1537539120,2018-09-21 22:12:00,EOSUSDT,5.9009,5.8818,5.8858,5.8988,10806.44,2018-09-21,22:12:00,5.9009,5.8818,5.8858,5.8988,1080644
1537539180,2018-09-21 22:13:00,EOSUSDT,5.8998,5.8884,5.8971,5.8938,8632.27,2018-09-21,22:13:00,5.8998,5.8884,5.8971,5.8938,863227
1537539240,2018-09-21 22:14:00,EOSUSDT,5.8987,5.8743,5.8976,5.8779,15980.56,2018-09-21,22:14:00,5.8987,5.8743,5.8976,5.8779,1598056
1537539300,2018-09-21 22:15:00,EOSUSDT,5.8779,5.8683,5.8779,5.8738,5007.56,2018-09-21,22:15:00,5.8779,5.8683,5.8779,5.8738,500756
1537539360,2018-09-21 22:16:00,EOSUSDT,5.8738,5.8615,5.8699,5.8668,6512.77,2018-09-21,22:16:00,5.8738,5.8615,5.8699,5.8668,651277
1537539420,2018-09-21 22:17:00,EOSUSDT,5.8667,5.8577,5.8667,5.8623,4599.21,2018-09-21,22:17:00,5.8667,5.8577,5.8667,5.8623,459921
1537539480,2018-09-21 22:18:00,EOSUSDT,5.872,5.8544,5.8623,5.867,8072.35,2018-09-21,22:18:00,5.872,5.8544,5.8623,5.867,807235
1537539540,2018-09-21 22:19:00,EOSUSDT,5.8709,5.8584,5.8709,5.8624,4665.17,2018-09-21,22:19:00,5.8709,5.8584,5.8709,5.8624,466517
1537539600,2018-09-21 22:20:00,EOSUSDT,5.8738,5.868,5.868,5.8691,2439.21,2018-09-21,22:20:00,5.8738,5.868,5.868,5.8691,243921
1537539660,2018-09-21 22:21:00,EOSUSDT,5.8738,5.8691,5.8706,5.8704,5771.01,2018-09-21,22:21:00,5.8738,5.8691,5.8706,5.8704,577101
1537539720,2018-09-21 22:22:00,EOSUSDT,5.8885,5.8732,5.8733,5.8829,1593.9,2018-09-21,22:22:00,5.8885,5.8732,5.8733,5.8829,159390
1537539780,2018-09-21 22:23:00,EOSUSDT,5.92,5.8839,5.8879,5.92,11418.61,2018-09-21,22:23:00,5.92,5.8839,5.8879,5.92,1141861
1537539840,2018-09-21 22:24:00,EOSUSDT,5.9165,5.9,5.9106,5.9078,12379.85,2018-09-21,22:24:00,5.9165,5.9,5.9106,5.9078,1237985
1537539900,2018-09-21 22:25:00,EOSUSDT,5.9057,5.8902,5.9018,5.8994,4899.59,2018-09-21,22:25:00,5.9057,5.8902,5.9018,5.8994,489959
1537539960,2018-09-21 22:26:00,EOSUSDT,5.9011,5.8905,5.8993,5.901,15977.79,2018-09-21,22:26:00,5.9011,5.8905,5.8993,5.901,1597779
1537540020,2018-09-21 22:27:00,EOSUSDT,5.9023,5.8908,5.9007,5.9023,18528.1,2018-09-21,22:27:00,5.9023,5.8908,5.9007,5.9023,1852809
1537540080,2018-09-21 22:28:00,EOSUSDT,5.9191,5.8962,5.9022,5.9184,8689.74,2018-09-21,22:28:00,5.9191,5.8962,5.9022,5.9184,868974
1537540140,2018-09-21 22:29:00,EOSUSDT,5.9213,5.9091,5.9114,5.9204,8922.91,2018-09-21,22:29:00,5.9213,5.9091,5.9114,5.9204,892291
1537540200,2018-09-21 22:30:00,EOSUSDT,5.923,5.9003,5.917,5.9037,12026.55,2018-09-21,22:30:00,5.923,5.9003,5.917,5.9037,1202655
1537540260,2018-09-21 22:31:00,EOSUSDT,5.9117,5.9034,5.9038,5.9035,5709.37,2018-09-21,22:31:00,5.9117,5.9034,5.9038,5.9035,570937
1537540320,2018-09-21 22:32:00,EOSUSDT,5.9068,5.8813,5.9063,5.8857,15861.33,2018-09-21,22:32:00,5.9068,5.8813,5.9063,5.8857,1586133
1537540380,2018-09-21 22:33:00,EOSUSDT,5.8973,5.883,5.8909,5.8923,1389.06,2018-09-21,22:33:00,5.8973,5.883,5.8909,5.8923,138906
1537540440,2018-09-21 22:34:00,EOSUSDT,5.8973,5.8846,5.8925,5.8846,15555.57,2018-09-21,22:34:00,5.8973,5.8846,5.8925,5.8846,1555557
1537540500,2018-09-21 22:35:00,EOSUSDT,5.8957,5.866,5.8876,5.8762,8009.12,2018-09-21,22:35:00,5.8957,5.866,5.8876,5.8762,800912
1537540560,2018-09-21 22:36:00,EOSUSDT,5.8879,5.8686,5.8762,5.8797,9065.58,2018-09-21,22:36:00,5.8879,5.8686,5.8762,5.8797,906558
1537540620,2018-09-21 22:37:00,EOSUSDT,5.8865,5.8749,5.8797,5.886,5847.32,2018-09-21,22:37:00,5.8865,5.8749,5.8797,5.886,584732
1537540680,2018-09-21 22:38:00,EOSUSDT,5.8859,5.8801,5.8801,5.8844,3586.02,2018-09-21,22:38:00,5.8859,5.8801,5.8801,5.8844,358602
1537540740,2018-09-21 22:39:00,EOSUSDT,5.8969,5.8805,5.8839,5.8962,8677.01,2018-09-21,22:39:00,5.8969,5.8805,5.8839,5.8962,867701
1537540800,2018-09-21 22:40:00,EOSUSDT,5.9031,5.8942,5.8962,5.897,9034.26,2018-09-21,22:40:00,5.9031,5.8942,5.8962,5.897,903426
1537540860,2018-09-21 22:41:00,EOSUSDT,5.896,5.8819,5.8928,5.884,5443.09,2018-09-21,22:41:00,5.896,5.8819,5.8928,5.884,544309
1537540920,2018-09-21 22:42:00,EOSUSDT,5.8893,5.88,5.8886,5.8835,7717.28,2018-09-21,22:42:00,5.8893,5.88,5.8886,5.8835,771728
1537540980,2018-09-21 22:43:00,EOSUSDT,5.8899,5.88,5.8855,5.8899,5171.57,2018-09-21,22:43:00,5.8899,5.88,5.8855,5.8899,517157
1537541040,2018-09-21 22:44:00,EOSUSDT,5.9,5.8861,5.8898,5.9,12434.7,2018-09-21,22:44:00,5.9,5.8861,5.8898,5.9,1243470
1537541100,2018-09-21 22:45:00,EOSUSDT,5.91,5.893,5.9,5.893,8546.08,2018-09-21,22:45:00,5.91,5.893,5.9,5.893,854608
1537541160,2018-09-21 22:46:00,EOSUSDT,5.9041,5.8904,5.893,5.901,4340.2,2018-09-21,22:46:00,5.9041,5.8904,5.893,5.901,434020
1537541220,2018-09-21 22:47:00,EOSUSDT,5.9077,5.8969,5.9011,5.9077,5545.03,2018-09-21,22:47:00,5.9077,5.8969,5.9011,5.9077,554503
1537541280,2018-09-21 22:48:00,EOSUSDT,5.9268,5.9091,5.913,5.9268,6849.37,2018-09-21,22:48:00,5.9268,5.9091,5.913,5.9268,684937
1537541340,2018-09-21 22:49:00,EOSUSDT,5.932,5.9225,5.926,5.9287,16261.24,2018-09-21,22:49:00,5.932,5.9225,5.926,5.9287,1626124
1537541400,2018-09-21 22:50:00,EOSUSDT,5.9309,5.9248,5.9267,5.9248,8242.11,2018-09-21,22:50:00,5.9309,5.9248,5.9267,5.9248,824211
1537541460,2018-09-21 22:51:00,EOSUSDT,5.9249,5.9044,5.9246,5.9144,16980.47,2018-09-21,22:51:00,5.9249,5.9044,5.9246,5.9144,1698047
1537541520,2018-09-21 22:52:00,EOSUSDT,5.9198,5.9089,5.9144,5.9149,9170.94,2018-09-21,22:52:00,5.9198,5.9089,5.9144,5.9149,917094
1537541580,2018-09-21 22:53:00,EOSUSDT,5.915,5.9031,5.915,5.9141,8180.56,2018-09-21,22:53:00,5.915,5.9031,5.915,5.9141,818056
1537541640,2018-09-21 22:54:00,EOSUSDT,5.9217,5.9121,5.9159,5.9125,10240.36,2018-09-21,22:54:00,5.9217,5.9121,5.9159,5.9125,1024036
1537541700,2018-09-21 22:55:00,EOSUSDT,5.9226,5.905,5.9169,5.905,6716.29,2018-09-21,22:55:00,5.9226,5.905,5.9169,5.905,671629
1537541760,2018-09-21 22:56:00,EOSUSDT,5.9226,5.9056,5.9121,5.916,6819.59,2018-09-21,22:56:00,5.9226,5.9056,5.9121,5.916,681959
1537541820,2018-09-21 22:57:00,EOSUSDT,5.9187,5.9073,5.9187,5.9128,8113.19,2018-09-21,22:57:00,5.9187,5.9073,5.9187,5.9128,811319
1537541880,2018-09-21 22:58:00,EOSUSDT,5.9126,5.8794,5.9057,5.8921,14034.05,2018-09-21,22:58:00,5.9126,5.8794,5.9057,5.8921,1403405
1537541940,2018-09-21 22:59:00,EOSUSDT,5.8916,5.8667,5.88,5.8667,6351.53,2018-09-21,22:59:00,5.8916,5.8667,5.88,5.8667,635153
1537542000,2018-09-21 23:00:00,EOSUSDT,5.8774,5.8411,5.8702,5.8652,21063.37,2018-09-21,23:00:00,5.8774,5.8411,5.8702,5.8652,2106337
1537542060,2018-09-21 23:01:00,EOSUSDT,5.8729,5.8504,5.8652,5.8614,6496.63,2018-09-21,23:01:00,5.8729,5.8504,5.8652,5.8614,649663
1537542120,2018-09-21 23:02:00,EOSUSDT,5.8615,5.8,5.857,5.8004,29416.18,2018-09-21,23:02:00,5.8615,5.8,5.857,5.8004,2941618
1537542180,2018-09-21 23:03:00,EOSUSDT,5.8114,5.7305,5.8074,5.7477,95979.1,2018-09-21,23:03:00,5.8114,5.7305,5.8074,5.7477,9597910
1537542240,2018-09-21 23:04:00,EOSUSDT,5.7749,5.7305,5.7477,5.7679,26713.73,2018-09-21,23:04:00,5.7749,5.7305,5.7477,5.7679,2671373
1537542300,2018-09-21 23:05:00,EOSUSDT,5.7965,5.7656,5.7678,5.787,18602.12,2018-09-21,23:05:00,5.7965,5.7656,5.7678,5.787,1860212
1537542360,2018-09-21 23:06:00,EOSUSDT,5.8065,5.7898,5.7982,5.8065,12576.79,2018-09-21,23:06:00,5.8065,5.7898,5.7982,5.8065,1257679
1537542420,2018-09-21 23:07:00,EOSUSDT,5.8159,5.797,5.807,5.8105,7266.28,2018-09-21,23:07:00,5.8159,5.797,5.807,5.8105,726628
1537542480,2018-09-21 23:08:00,EOSUSDT,5.8163,5.7873,5.8156,5.7922,13386.24,2018-09-21,23:08:00,5.8163,5.7873,5.8156,5.7922,1338624
1537542540,2018-09-21 23:09:00,EOSUSDT,5.7931,5.757,5.7931,5.7746,17716.11,2018-09-21,23:09:00,5.7931,5.757,5.7931,5.7746,1771611
1537542600,2018-09-21 23:10:00,EOSUSDT,5.7833,5.751,5.7785,5.7833,20879.57,2018-09-21,23:10:00,5.7833,5.751,5.7785,5.7833,2087957
1537542660,2018-09-21 23:11:00,EOSUSDT,5.7931,5.7766,5.7862,5.7842,7032.03,2018-09-21,23:11:00,5.7931,5.7766,5.7862,5.7842,703203
1537542720,2018-09-21 23:12:00,EOSUSDT,5.7992,5.7825,5.7839,5.7899,16259.48,2018-09-21,23:12:00,5.7992,5.7825,5.7839,5.7899,1625948
1537542780,2018-09-21 23:13:00,EOSUSDT,5.8133,5.7834,5.7898,5.7989,19180.2,2018-09-21,23:13:00,5.8133,5.7834,5.7898,5.7989,1918020
1537542840,2018-09-21 23:14:00,EOSUSDT,5.8182,5.8035,5.8096,5.8035,7458.96,2018-09-21,23:14:00,5.8182,5.8035,5.8096,5.8035,745896
1537542900,2018-09-21 23:15:00,EOSUSDT,5.8037,5.7792,5.8034,5.7885,14849.36,2018-09-21,23:15:00,5.8037,5.7792,5.8034,5.7885,1484936
1537542960,2018-09-21 23:16:00,EOSUSDT,5.7907,5.7708,5.7877,5.7708,3289.35,2018-09-21,23:16:00,5.7907,5.7708,5.7877,5.7708,328935
1537543020,2018-09-21 23:17:00,EOSUSDT,5.7816,5.7513,5.7695,5.7762,36300.94,2018-09-21,23:17:00,5.7816,5.7513,5.7695,5.7762,3630094
1537543080,2018-09-21 23:18:00,EOSUSDT,5.7833,5.7732,5.7762,5.7766,7570.82,2018-09-21,23:18:00,5.7833,5.7732,5.7762,5.7766,757082
1537543140,2018-09-21 23:19:00,EOSUSDT,5.7817,5.7624,5.7766,5.77,8170.47,2018-09-21,23:19:00,5.7817,5.7624,5.7766,5.77,817047
1537543200,2018-09-21 23:20:00,EOSUSDT,5.78,5.7643,5.77,5.7643,9243.51,2018-09-21,23:20:00,5.78,5.7643,5.77,5.7643,924351
1537543260,2018-09-21 23:21:00,EOSUSDT,5.7794,5.7648,5.7695,5.7747,8418.54,2018-09-21,23:21:00,5.7794,5.7648,5.7695,5.7747,841854
1537543320,2018-09-21 23:22:00,EOSUSDT,5.7822,5.7621,5.7765,5.7761,12306.41,2018-09-21,23:22:00,5.7822,5.7621,5.7765,5.7761,1230641
1537543380,2018-09-21 23:23:00,EOSUSDT,5.7912,5.7761,5.7762,5.7854,11292.15,2018-09-21,23:23:00,5.7912,5.7761,5.7762,5.7854,1129215
1537543440,2018-09-21 23:24:00,EOSUSDT,5.793,5.7791,5.7851,5.7838,3764.46,2018-09-21,23:24:00,5.793,5.7791,5.7851,5.7838,376446
1537543500,2018-09-21 23:25:00,EOSUSDT,5.7926,5.772,5.7833,5.777,9096.51,2018-09-21,23:25:00,5.7926,5.772,5.7833,5.777,909651
1537543560,2018-09-21 23:26:00,EOSUSDT,5.7768,5.77,5.7725,5.7731,4653.5,2018-09-21,23:26:00,5.7768,5.77,5.7725,5.7731,465350
1537543620,2018-09-21 23:27:00,EOSUSDT,5.7727,5.76,5.77,5.7631,5439.49,2018-09-21,23:27:00,5.7727,5.76,5.77,5.7631,543949
1537543680,2018-09-21 23:28:00,EOSUSDT,5.7726,5.7586,5.7651,5.7726,12593.62,2018-09-21,23:28:00,5.7726,5.7586,5.7651,5.7726,1259362
1537543740,2018-09-21 23:29:00,EOSUSDT,5.7912,5.7733,5.7733,5.7826,8208.11,2018-09-21,23:29:00,5.7912,5.7733,5.7733,5.7826,820811
1537543800,2018-09-21 23:30:00,EOSUSDT,5.79,5.7783,5.7852,5.7832,5532.01,2018-09-21,23:30:00,5.79,5.7783,5.7852,5.7832,553201
1537543860,2018-09-21 23:31:00,EOSUSDT,5.7832,5.774,5.7812,5.7784,9051.49,2018-09-21,23:31:00,5.7832,5.774,5.7812,5.7784,905149
1537543920,2018-09-21 23:32:00,EOSUSDT,5.7784,5.7694,5.7784,5.7749,6817.51,2018-09-21,23:32:00,5.7784,5.7694,5.7784,5.7749,681751
1537543980,2018-09-21 23:33:00,EOSUSDT,5.7781,5.764,5.7763,5.7747,7137.36,2018-09-21,23:33:00,5.7781,5.764,5.7763,5.7747,713736
1537544040,2018-09-21 23:34:00,EOSUSDT,5.7749,5.76,5.7673,5.767,9504.54,2018-09-21,23:34:00,5.7749,5.76,5.7673,5.767,950454
1537544100,2018-09-21 23:35:00,EOSUSDT,5.7746,5.7385,5.7663,5.7385,54633.42,2018-09-21,23:35:00,5.7746,5.7385,5.7663,5.7385,5463342
1537544160,2018-09-21 23:36:00,EOSUSDT,5.7478,5.7315,5.7428,5.7329,12132.76,2018-09-21,23:36:00,5.7478,5.7315,5.7428,5.7329,1213276
1537544220,2018-09-21 23:37:00,EOSUSDT,5.7372,5.68,5.7372,5.68,134888.19,2018-09-21,23:37:00,5.7372,5.68,5.7372,5.68,13488819
1537544280,2018-09-21 23:38:00,EOSUSDT,5.6899,5.6,5.68,5.6676,109929.76,2018-09-21,23:38:00,5.6899,5.6,5.68,5.6676,10992976
1537544340,2018-09-21 23:39:00,EOSUSDT,5.714,5.6702,5.675,5.6982,12838.08,2018-09-21,23:39:00,5.714,5.6702,5.675,5.6982,1283808
1537544400,2018-09-21 23:40:00,EOSUSDT,5.7236,5.698,5.6982,5.7196,12795.84,2018-09-21,23:40:00,5.7236,5.698,5.6982,5.7196,1279584
1537544460,2018-09-21 23:41:00,EOSUSDT,5.7413,5.7122,5.7122,5.7326,16683.48,2018-09-21,23:41:00,5.7413,5.7122,5.7122,5.7326,1668348
1537544520,2018-09-21 23:42:00,EOSUSDT,5.7419,5.7331,5.7331,5.74,15408.86,2018-09-21,23:42:00,5.7419,5.7331,5.7331,5.74,1540886
1537544580,2018-09-21 23:43:00,EOSUSDT,5.743,5.7161,5.742,5.7162,22956.15,2018-09-21,23:43:00,5.743,5.7161,5.742,5.7162,2295615
1537544640,2018-09-21 23:44:00,EOSUSDT,5.7201,5.7024,5.7162,5.7177,9124.78,2018-09-21,23:44:00,5.7201,5.7024,5.7162,5.7177,912478
1537544700,2018-09-21 23:45:00,EOSUSDT,5.7264,5.7023,5.7177,5.7023,17092.24,2018-09-21,23:45:00,5.7264,5.7023,5.7177,5.7023,1709224
1537544760,2018-09-21 23:46:00,EOSUSDT,5.7236,5.7,5.7055,5.7184,22808.52,2018-09-21,23:46:00,5.7236,5.7,5.7055,5.7184,2280852
1537544820,2018-09-21 23:47:00,EOSUSDT,5.7246,5.7079,5.7178,5.7157,21373.33,2018-09-21,23:47:00,5.7246,5.7079,5.7178,5.7157,2137333
1537544880,2018-09-21 23:48:00,EOSUSDT,5.7326,5.7048,5.7179,5.7289,17462.14,2018-09-21,23:48:00,5.7326,5.7048,5.7179,5.7289,1746214
1537544940,2018-09-21 23:49:00,EOSUSDT,5.7315,5.7162,5.7296,5.7221,12023.44,2018-09-21,23:49:00,5.7315,5.7162,5.7296,5.7221,1202344
1537545000,2018-09-21 23:50:00,EOSUSDT,5.7285,5.7178,5.7178,5.7224,12939.98,2018-09-21,23:50:00,5.7285,5.7178,5.7178,5.7224,1293998
1537545060,2018-09-21 23:51:00,EOSUSDT,5.742,5.7224,5.7224,5.7405,7436.6,2018-09-21,23:51:00,5.742,5.7224,5.7224,5.7405,743660
1537545120,2018-09-21 23:52:00,EOSUSDT,5.746,5.73,5.7405,5.7389,14525.55,2018-09-21,23:52:00,5.746,5.73,5.7405,5.7389,1452555
1537545180,2018-09-21 23:53:00,EOSUSDT,5.7429,5.7245,5.7429,5.7245,7226.33,2018-09-21,23:53:00,5.7429,5.7245,5.7429,5.7245,722633
1537545240,2018-09-21 23:54:00,EOSUSDT,5.7345,5.7206,5.7255,5.7287,26556.33,2018-09-21,23:54:00,5.7345,5.7206,5.7255,5.7287,2655633
1537545300,2018-09-21 23:55:00,EOSUSDT,5.7387,5.7247,5.7287,5.734,8469.14,2018-09-21,23:55:00,5.7387,5.7247,5.7287,5.734,846914
1537545360,2018-09-21 23:56:00,EOSUSDT,5.7323,5.7251,5.7297,5.7252,3945.18,2018-09-21,23:56:00,5.7323,5.7251,5.7297,5.7252,394518
1537545420,2018-09-21 23:57:00,EOSUSDT,5.7318,5.7212,5.7252,5.724,7362.14,2018-09-21,23:57:00,5.7318,5.7212,5.7252,5.724,736214
1537545480,2018-09-21 23:58:00,EOSUSDT,5.728,5.7164,5.7242,5.7279,7990.8,2018-09-21,23:58:00,5.728,5.7164,5.7242,5.7279,799080
1537545540,2018-09-21 23:59:00,EOSUSDT,5.728,5.7194,5.7251,5.7218,7042.8,2018-09-21,23:59:00,5.728,5.7194,5.7251,5.7218,704280
1537545600,2018-09-22 00:00:00,EOSUSDT,5.7431,5.7219,5.7249,5.7392,11497.65,2018-09-22,00:00:00,5.7431,5.7219,5.7249,5.7392,1149765
1537545660,2018-09-22 00:01:00,EOSUSDT,5.7635,5.7387,5.7387,5.7582,21782.83,2018-09-22,00:01:00,5.7635,5.7387,5.7387,5.7582,2178283
1537545720,2018-09-22 00:02:00,EOSUSDT,5.7958,5.7632,5.7632,5.7826,12718.46,2018-09-22,00:02:00,5.7958,5.7632,5.7632,5.7826,1271846
1537545780,2018-09-22 00:03:00,EOSUSDT,5.7998,5.7771,5.7825,5.7871,9358.0,2018-09-22,00:03:00,5.7998,5.7771,5.7825,5.7871,935800
1537545840,2018-09-22 00:04:00,EOSUSDT,5.8224,5.7837,5.787,5.8157,19762.35,2018-09-22,00:04:00,5.8224,5.7837,5.787,5.8157,1976234
1537545900,2018-09-22 00:05:00,EOSUSDT,5.8322,5.7978,5.8223,5.7978,31854.63,2018-09-22,00:05:00,5.8322,5.7978,5.8223,5.7978,3185463
1537545960,2018-09-22 00:06:00,EOSUSDT,5.8191,5.7629,5.8066,5.8013,11626.69,2018-09-22,00:06:00,5.8191,5.7629,5.8066,5.8013,1162669
1537546020,2018-09-22 00:07:00,EOSUSDT,5.807,5.7913,5.8013,5.807,8257.18,2018-09-22,00:07:00,5.807,5.7913,5.8013,5.807,825718
1537546080,2018-09-22 00:08:00,EOSUSDT,5.83,5.8,5.8061,5.8083,13838.46,2018-09-22,00:08:00,5.83,5.8,5.8061,5.8083,1383846
1537546140,2018-09-22 00:09:00,EOSUSDT,5.8056,5.7916,5.8015,5.7982,7676.58,2018-09-22,00:09:00,5.8056,5.7916,5.8015,5.7982,767658
1537546200,2018-09-22 00:10:00,EOSUSDT,5.7975,5.7874,5.7975,5.7928,6174.9,2018-09-22,00:10:00,5.7975,5.7874,5.7975,5.7928,617490
1537546260,2018-09-22 00:11:00,EOSUSDT,5.7923,5.7747,5.7923,5.7747,3036.64,2018-09-22,00:11:00,5.7923,5.7747,5.7923,5.7747,303664
1537546320,2018-09-22 00:12:00,EOSUSDT,5.7836,5.7629,5.7836,5.7769,6057.74,2018-09-22,00:12:00,5.7836,5.7629,5.7836,5.7769,605774
1537546380,2018-09-22 00:13:00,EOSUSDT,5.7938,5.7735,5.7767,5.7938,6009.47,2018-09-22,00:13:00,5.7938,5.7735,5.7767,5.7938,600947
1537546440,2018-09-22 00:14:00,EOSUSDT,5.8015,5.782,5.7978,5.79,1469.49,2018-09-22,00:14:00,5.8015,5.782,5.7978,5.79,146949
1537546500,2018-09-22 00:15:00,EOSUSDT,5.79,5.7744,5.79,5.7816,2684.5,2018-09-22,00:15:00,5.79,5.7744,5.79,5.7816,268450
1537546560,2018-09-22 00:16:00,EOSUSDT,5.7818,5.7736,5.775,5.7818,2297.8,2018-09-22,00:16:00,5.7818,5.7736,5.775,5.7818,229780
1537546620,2018-09-22 00:17:00,EOSUSDT,5.8,5.7848,5.7882,5.8,1545.8,2018-09-22,00:17:00,5.8,5.7848,5.7882,5.8,154580
